FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_600-pop_size_200-pc_0.95-pm_0.15,0.0347,0.0209
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_250-pc_0.85-pm_0.05,0.0368,0.0222
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_700-pop_size_150-pc_0.9-pm_0.05,0.0432,0.0258
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.15,0.0379,0.0226
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.1,0.0368,0.0214
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.15,0.0361,0.0213
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.05,0.0664,0.0461
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_200-pc_0.95-pm_0.05,0.0435,0.0274
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.1,0.045,0.0272
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_700-pop_size_200-pc_0.9-pm_0.1,0.041,0.0258
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.15,0.0427,0.026
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.1,0.0519,0.0343
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_700-pop_size_200-pc_0.9-pm_0.15,0.0465,0.0266
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.15,0.0558,0.0347
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_800-pop_size_150-pc_0.85-pm_0.05,0.0396,0.0262
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.05,0.0612,0.0402
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_800-pop_size_150-pc_0.85-pm_0.1,0.0391,0.0231
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.1,0.0951,0.0554
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_800-pop_size_250-pc_0.95-pm_0.05,0.0361,0.0212
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.15,0.0633,0.0404
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.1,0.0459,0.0281
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.15,0.0411,0.0249
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.15,0.0483,0.0305
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.05,0.0866,0.0574
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.1,0.0507,0.031
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.15,0.0439,0.0285
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_800-pop_size_200-pc_0.9-pm_0.05,0.0364,0.0216
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.15,0.0404,0.0243
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_600-pop_size_200-pc_0.85-pm_0.05,0.0423,0.0276
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_700-pop_size_150-pc_0.9-pm_0.05,0.0374,0.0228
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.15,0.0392,0.0232
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_250-pc_0.85-pm_0.1,0.0479,0.0278
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_200-pc_0.95-pm_0.1,0.0415,0.0244
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_600-pop_size_200-pc_0.95-pm_0.15,0.0451,0.0277
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_600-pop_size_250-pc_0.85-pm_0.15,0.0409,0.024
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.05,0.0952,0.0598
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.1,0.0799,0.0501
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.1,0.0427,0.0256
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.15,0.0802,0.0526
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.15,0.0514,0.0309
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.05,0.0372,0.0237
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_800-pop_size_150-pc_0.85-pm_0.05,0.0781,0.0497
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_200-pc_0.95-pm_0.1,0.0453,0.0279
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.05,0.0511,0.0343
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_800-pop_size_150-pc_0.85-pm_0.1,0.0455,0.0263
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.1,0.0644,0.0421
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_200-pc_0.95-pm_0.15,0.036,0.0216
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.15,0.0714,0.0452
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.15,0.041,0.024
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_700-pop_size_250-pc_0.85-pm_0.05,0.0457,0.0287
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_700-pop_size_200-pc_0.95-pm_0.05,0.0656,0.0439
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_700-pop_size_200-pc_0.9-pm_0.1,0.0352,0.0223
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.1,0.0389,0.0234
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_700-pop_size_200-pc_0.9-pm_0.15,0.0695,0.0457
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.15,0.0407,0.0239
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_700-pop_size_150-pc_0.9-pm_0.05,0.0435,0.0269
